COUNT	TERM	LEMMA	POS_COUNTS
1	Insinuations	insinuation	NOUN:1
1	Insistait	insister	VERB:1
1	Insistons	insister	VERB:1
1	Insolent	insoler	VERB:1
1	Insolentes	insolent	ADJ:1
1	Insoluble	insoluble	ADJ:1
1	Insondable	insondable	ADJ:1
1	Insouciants	insouciant	ADJ:1
1	Inspirations	inspiration	NOUN:1
1	Inspirer	inspirer	VERB:1
1	Inspirez	inspirer	VERB:1
1	Instabilité	instabilité	NOUN:1
1	Installée	installer	VERB:1
1	Instants	instant	NOUN:1
1	Instincts	instinct	NOUN:1
1	Instructif	instructif	ADJ:1
1	Instructions	instruction	NOUN:1
1	Instruis	instruire	VERB:1
1	Instrument	instrument	NOUN:1
1	Insuffisante	insuffisant	ADJ:1
1	Insultant	insulter	VERB:1
1	Insulter	insulter	VERB:1
1	Insulté	insulter	VERB:1
1	Insulté	insulté	NOUN:1
1	Insurmontables	insurmontable	ADJ:1
1	Intact	intact	ADJ:1
1	Intarissable	intarissable	ADJ:1
1	Intellectuellement	intellectuellement	ADV:1
1	Intelligente	intelligent	ADJ:1
1	Intendance	intendance	NOUN:1
1	Intendant	intendant	NOUN:1
1	Intercalons	intercaler	VERB:1
1	Interdit	interdit	NOUN:1
1	Intermission	intermission	NOUN:1
1	Intermittente	intermittent	ADJ:1
1	Intermédiaire	intermédiaire	NOUN:1
1	Interposez	interposer	VERB:1
1	Interprétant	interpréter	VERB:1
1	Interprétez	interpréter	VERB:1
1	Interrogerai	interroger	VERB:1
1	Interrompez	interrompre	VERB:1
1	Interrompue	interrompre	VERB:1
1	Intervenir	intervenir	VERB:1
1	Intervint	intervenir	VERB:1
1	Intestat	intestat	ADJ:1
1	Intimider	intimider	VERB:1
1	Intrigue	intrigue	NOUN:1
1	Intrigues	intrigue	NOUN:1
1	Intriguez	intriguer	VERB:1
1	Intriguée	intriguer	VERB:1
1	Introduira	introduire	VERB:1
1	Intrépides	intrépide	ADJ:1
1	Intéressants	intéressant	ADJ:1
1	Intérieurs	intérieur	NOUN:1
1	Invariable	invariable	ADJ:1
1	Invasion	invasion	NOUN:1
1	Invente	inventer	VERB:1
1	Inventerez	inventer	VERB:1
1	Invention	invention	NOUN:1
1	Inventions	invention	NOUN:1
1	Inventons	inventer	VERB:1
1	Inventé	inventer	VERB:1
1	Investie	investir	VERB:1
1	Investigation	investigation	NOUN:1
1	Investis	investir	VERB:1
1	Invincible	invincible	ADJ:1
1	Invincibles	invincible	NOUN:1
1	Invitation	invitation	NOUN:1
1	Invite	invite	NOUN:1
1	Inviterais	inviter	VERB:1
1	Inviterait	inviter	VERB:1
1	Invitons	inviter	VERB:1
1	Invité	invité	NOUN:1
1	Invitée	inviter	VERB:1
1	Invités	inviter	VERB:1
1	Invocation	invocation	NOUN:1
1	Involontaire	involontaire	ADJ:1
1	Invoquez	invoquer	VERB:1
1	Invoquons	invoquer	VERB:1
1	Invulnérable	invulnérable	ADJ:1
1	Inégalement	inégalement	ADV:1
1	Inégalité	inégalité	NOUN:1
1	Inépuisable	inépuisable	ADJ:1
1	Inévitablement	inévitablement	ADV:1
1	Ionienne	ionien	ADJ:1
1	Ipse	ipse	NOUN:1
1	Irions	aller	VERB:1
1	Irlandaises	irlandais	NOUN:1
1	Iront	aller	VERB:1
1	Irresponsable	irresponsable	ADJ:1
1	Irritable	irritable	ADJ:1
1	Irritant	irritant	ADJ:1
1	Irréalisable	irréalisable	ADJ:1
1	Irrégulièrement	irrégulièrement	ADV:1
1	Irrésolu	irrésolu	ADJ:1
1	Isolement	isolement	NOUN:1
1	Isoler	isoler	VERB:1
1	Isolément	isolément	ADV:1
1	Isolés	isoler	VERB:1
1	Isolés	isolé	ADJ:1
1	Issue	issu	ADJ:1
1	Ivresse	ivresse	PRON:1
1	Jacobites	jacobite	NOUN:1
1	Jacot	jacot	NOUN:1
1	Jalouses	jaloux	NOUN:1
1	Jalousies	jalousie	NOUN:1
1	Jalousés	jalouser	VERB:1
1	Japonaises	japonais	NOUN:1
1	Jaques	jaque	ADJ:1
1	Jarnidieu	jarnidieu	NOUN:1
1	Jarres	jarre	NOUN:1
1	Jaser	jaser	VERB:1
1	Javanaises	javanais	NOUN:1
1	Jean-foutre	jean-foutre	NOUN:1
1	Jeta	jeter	VERB:1
1	Jetons	jeton	NOUN:1
1	Jetée	jetée	NOUN:1
1	Jetées	jeter	VERB:1
1	Jeûnons	jeûner	VERB:1
1	Joignant	joindre	VERB:1
1	Joignons	joindre	VERB:1
1	Jonchés	joncher	VERB:1
1	Jonques	jonque	NOUN:1
1	Joue	joue	NOUN:1
1	Jouera	jouer	VERB:1
1	Jouerai	jouer	VERB:1
1	Jouerons	jouer	VERB:1
1	Joues	joue	NOUN:1
1	Jouet	jouet	NOUN:1
1	Joueurs	joueur	NOUN:1
1	Joufflu	joufflu	ADJ:1
1	Jouiront	jouir	NOUN:1
1	Jouissant	jouir	VERB:1
1	Jouit	jouir	VERB:1
1	Journalier	journalier	NOUN:1
1	Journaliers	journalier	NOUN:1
1	Joué	joué	ADJ:1
1	Jouées	jouer	VERB:1
1	Jouées	jouée	NOUN:1
1	Joyeux	joyeux	ADJ:1
1	Juché	jucher	VERB:1
1	Juge	juger	VERB:1
1	Jugeait	juger	VERB:1
1	Jugeons	juger	VERB:1
1	Jugés	juger	VERB:1
1	Jurera	jurer	VERB:1
1	Jures	jurer	VERB:1
1	Jurons	jurer	VERB:1
1	Juré	jurer	VERB:1
1	Juré	juré	NOUN:1
1	Jusques	jusques	ADJ:1
1	Juste-milieu	juste-milieu	NOUN:1
1	Justices	justice	NOUN:1
1	Justicier	justicier	NOUN:1
1	Justification	justification	NOUN:1
1	Justifications	justification	NOUN:1
1	Justifiée	justifier	VERB:1
1	Jésuitisme	jésuitisme	NOUN:1
1	Kabyles	kabyle	NOUN:1
1	Kakatoès	kakatoès	NOUN:1
1	Karaïtes	karaïte	NOUN:1
1	Khanat	khanat	NOUN:1
1	Kiosque	kiosque	NOUN:1
1	Krakens	kraken	NOUN:1
1	Laborieuse	laborieux	ADJ:1
1	Laboureraient	labourer	VERB:1
1	Laboureurs	laboureur	DET:1
1	Labourés	labourer	VERB:1
1	Ladre	ladre	NOUN:1
1	Laisserez	laisser	VERB:1
1	Laissée	laisser	VERB:1
1	Laissées	laisser	VERB:1
1	Laissés	laisser	VERB:1
1	Lamentation	lamentation	NOUN:1
1	Lance	lancer	VERB:1
1	Lancent	lancer	VERB:1
1	Lancée	lancer	VERB:1
1	Lancés	lancer	VERB:1
1	Languedocienne	languedocien	NOUN:1
1	Languissante	languissant	ADJ:1
1	Lançant	lancer	VERB:1
1	Lapereaux	lapereau	NOUN:1
1	Lapin	lapin	NOUN:1
1	Laquais	laquais	NOUN:1
1	Largo	largo	NOUN:1
1	Larguer	larguer	VERB:1
1	Larme	larme	NOUN:1
1	Larrons	larron	NOUN:1
1	Lascive	lascif	ADJ:1
1	Latiniste	latiniste	NOUN:1
1	Latins	latin	ADJ:1
1	Lent	lent	ADJ:1
1	Lente	lent	ADJ:1
1	Lettons	letton	NOUN:1
1	Lettré	lettré	NOUN:1
1	Levée	levée	NOUN:1
1	Leçon	leçon	NOUN:1
1	Libéral	libéral	NOUN:1
1	Libéralement	libéralement	ADV:1
1	Libérateur	libérateur	ADJ:1
1	Libéré	libérer	VERB:1
1	Licence	licence	NOUN:1
1	Licenciés	licencier	VERB:1
1	Licenciés	licencié	NOUN:1
1	Lichen	lichen	NOUN:1
1	Lierre	lierre	NOUN:1
1	Lieu	lieu	NOUN:1
1	Lieues	lieue	NOUN:1
1	Lieutenance	lieutenance	NOUN:1
1	Ligueurs	ligueur	NOUN:1
1	Ligures	ligure	NOUN:1
1	Limites	limite	NOUN:1
1	Limité	limiter	VERB:1
1	Limité	limité	ADJ:1
1	Limonadière	limonadier	NOUN:1
1	Liqueurs	liqueur	NOUN:1
1	Liquidation	liquidation	NOUN:1
1	Liquide	liquide	NOUN:1
1	Liquider	liquider	VERB:1
1	Liquides	liquide	NOUN:1
1	Lirai	lire	VERB:1
1	Lissez	lisser	VERB:1
1	Littérairement	littérairement	ADV:1
1	Littératures	littérature	NOUN:1
1	Lituaniens	lituanien	NOUN:1
1	Livide	livide	ADJ:1
1	Liégeoise	liégeois	ADJ:1
1	Locataire	locataire	NOUN:1
1	Lofez	lofer	VERB:1
1	Loge	loger	VERB:1
1	Logez	loger	VERB:1
1	Logé	logé	ADJ:1
1	Logée	loger	VERB:1
1	Logés	loger	VERB:1
1	Lombard	lombard	ADJ:1
1	Lombards	lombard	NOUN:1
1	Longeant	longer	VERB:1
1	Longeons	longer	VERB:1
1	Longez	longer	VERB:1
1	Longs	long	ADJ:1
1	Longévités	longévité	NOUN:1
1	Lorgnettes	lorgnette	NOUN:1
1	Louable	louable	ADJ:1
1	Louanges	louange	NOUN:1
1	Louer	louer	VERB:1
1	Louons	louer	VERB:1
1	Loups	loup	NOUN:1
1	Loups-Cerviers	loup-cervier	NOUN:1
1	Lourd	lourd	ADJ:1
1	Louvoie	louvoyer	VERB:1
1	Louée	loué	ADJ:1
1	Lovelaces	lovelace	NOUN:1
1	Loyal	loyal	ADJ:1
1	Loyale	loyal	ADJ:1
1	Loyauté	loyauté	NOUN:1
1	Lueurs	lueur	NOUN:1
1	Lumignon	lumignon	NOUN:1
1	Lumineux	lumineux	ADJ:1
1	Lunette	lunette	NOUN:1
1	Lupus	lupus	NOUN:1
1	Lutrin	lutrin	NOUN:1
1	Luttera	lutter	VERB:1
1	Luttons	lutter	VERB:1
1	Lycéen	lycéen	NOUN:1
1	Lycées	lycée	NOUN:1
1	Là-dessous	là-dessous	ADV:1
1	Lâcheras	lâcher	VERB:1
1	Lâcheté	lâcheté	NOUN:1
1	Lé	lé	NOUN:1
1	Légale	légal	ADJ:1
1	Légat	légat	NOUN:1
1	Légataire	légataire	NOUN:1
1	Légers	léger	ADJ:1
1	Légionnaire	légionnaire	NOUN:1
1	Législateur	législateur	NOUN:1
1	Législateurs	législateur	NOUN:1
1	Légitime	légitime	ADJ:1
1	Légitimement	légitimement	ADV:1
1	Légitimiste	légitimiste	ADJ:1
1	Légumes	légume	NOUN:1
1	Léguons	léguer	VERB:1
1	Léviathans	léviathan	NOUN:1
1	Machiavélisme	machiavélisme	NOUN:1
1	Machineraient	machiner	VERB:1
1	Machinerie	machinerie	NOUN:1
1	Macédonien	macédonien	NOUN:1
1	Macédoniens	macédonien	NOUN:1
1	Maelström	maelström	NOUN:1
1	Magenta	magenta	NOUN:1
1	Magie	magie	NOUN:1
1	Magiques	magique	ADJ:1
1	Magistrat	magistrat	NOUN:1
1	Magnanime	magnanime	ADJ:1
1	Magnats	magnat	NOUN:1
1	Maie	maie	NOUN:1
1	Maigrir	maigrir	VERB:1
1	Maintenance	maintenance	X:1
1	Maintenu	maintenir	VERB:1
1	Maints	maint	DET:1
1	Mairesse	mairesse	NOUN:1
1	Mairies	mairie	NOUN:1
1	Majestueux	majestueux	ADJ:1
1	Majeur	majeur	ADJ:1
1	Majorat	majorat	NOUN:1
1	Malades	malade	ADJ:1
1	Maladresse	maladresse	NOUN:1
1	Malencontreuse	malencontreux	ADJ:1
1	Malfaisantes	malfaisant	ADJ:1
1	Malinoises	malinois	NOUN:1
1	Maltais	malter	VERB:1
1	Maltaise	maltais	NOUN:1
1	Mam'zelle	mam'zelle	NOUN:1
1	Mama	mama	NOUN:1
1	Mameluks	mameluk	NOUN:1
1	Mandataire	mandataire	NOUN:1
1	Mandons	mander	NOUN:1
1	Mandés	mander	VERB:1
1	Mangerez	manger	VERB:1
1	Mangé	manger	VERB:1
1	Mangée	manger	VERB:1
1	Maniait	manier	VERB:1
1	Maniez	manier	VERB:1
1	Manilles	manille	NOUN:1
1	Maniées	manier	VERB:1
1	Manquait	manquer	VERB:1
1	Manque	manquer	VERB:1
1	Manqueraient	manquer	VERB:1
1	Manquerais	manquer	VERB:1
1	Manquerez	manquer	VERB:1
1	Manqueriez	manquer	VERB:1
1	Manquez	manquer	VERB:1
1	Mantes	mante	NOUN:1
1	Manufacture	manufacture	NOUN:1
1	Manufacturiers	manufacturier	NOUN:1
1	Manœuvrait	manœuvrer	VERB:1
1	Maquignon	maquignon	NOUN:1
1	Maraud	maraud	NOUN:1
1	Maraudeurs	maraudeur	NOUN:1
1	Marchaient	marcher	VERB:1
1	Marchais	marcher	NOUN:1
1	Marchander	marchander	VERB:1
1	Marchandez	marchander	VERB:1
1	Marchandise	marchandise	NOUN:1
1	Mare	mare	NOUN:1
1	Margaritas	margarita	X:1
1	Maries	marier	NOUN:1
1	Marinier	marinier	NOUN:1
1	Mariniers	marinier	NOUN:1
1	Maritorne	maritorne	NOUN:1
1	Mariés	marier	VERB:1
1	Marnais	marnais	NOUN:1
1	Marocaine	marocain	NOUN:1
1	Marque	marque	NOUN:1
1	Marquée	marquer	VERB:1
1	Marquée	marqué	ADJ:1
1	Marri	marri	ADJ:1
1	Marronniers	marronnier	NOUN:1
1	Marrons	marron	NOUN:1
1	Maréchale	maréchal	NOUN:1
1	Maréchalerie	maréchalerie	NOUN:1
1	Maréchaux	maréchal	NOUN:1
1	Marées	marée	NOUN:1
1	Maso	maso	NOUN:1
1	Masquée	masqué	ADJ:1
1	Masqués	masqué	ADJ:1
1	Massacrer	massacrer	VERB:1
1	Massacrés	massacrer	VERB:1
1	Massages	massage	NOUN:1
1	Massons	masser	NOUN:1
1	Massé	massé	NOUN:1
1	Matador	matador	NOUN:1
1	Matelote	matelot	NOUN:1
1	Mathématicien	mathématicien	NOUN:1
1	Mathématique	mathématique	NOUN:1
1	Matinale	matinal	ADJ:1
1	Matérialisme	matérialisme	NOUN:1
1	Matérialiste	matérialiste	NOUN:1
1	Maudissant	maudire	VERB:1
1	Maudissons	maudire	VERB:1
1	Maures	maure	NOUN:1
1	Mauresque	mauresque	NOUN:1
1	Mauresques	mauresque	ADJ:1
1	Maussade	maussade	ADJ:1
1	Maître-queux	maître-queux	NOUN:1
1	Maîtriser	maîtriser	VERB:1
1	Maîtrisera	maîtriser	VERB:1
1	Maîtrises	maîtrise	ADJ:1
1	Memento	memento	NOUN:1
1	Menace	menace	NOUN:1
1	Menacés	menacer	VERB:1
1	Menant	mener	VERB:1
1	Mener	mener	VERB:1
1	Mens	mentir	VERB:1
1	Mentalement	mentalement	ADV:1
1	Menteuse	menteur	NOUN:1
1	Mentor	mentor	NOUN:1
1	Menue	menu	ADJ:1
1	Mercier	mercier	NOUN:1
1	Merlan	merlan	NOUN:1
1	Mesquin	mesquin	ADJ:1
1	Mesquins	mesquin	ADJ:1
1	Messins	messin	NOUN:1
1	Messires	messire	NOUN:1
1	Mestre	mestre	NOUN:1
1	Mesurer	mesurer	VERB:1
1	Mesures	mesure	NOUN:1
1	Mesurez	mesurer	VERB:1
1	Mesurons	mesurer	VERB:1
1	Mesurée	mesurer	VERB:1
1	Mettras	mettre	VERB:1
1	Meublée	meubler	VERB:1
1	Meunier	meunier	NOUN:1
1	Meurtri	meurtrir	VERB:1
1	Meurtriers	meurtrier	ADJ:1
1	Miaulé	miauler	VERB:1
1	Midshipman	midshipman	NOUN:1
1	Milliard	milliard	NOUN:1
1	Milliardaires	milliardaire	NOUN:1
1	Milliards	milliard	NOUN:1
1	Millionnaire	millionnaire	NOUN:1
1	Millionnaires	millionnaire	NOUN:1
1	Millions	million	NOUN:1
1	Minette	minet	NOUN:1
1	Mineure	mineure	NOUN:1
1	Minime	minime	NOUN:1
1	Miné	miner	VERB:1
1	Minéralogiques	minéralogique	ADJ:1
1	Miraculeux	miraculeux	ADJ:1
1	Mirage	mirage	NOUN:1
1	Mironton	mironton	NOUN:1
1	Mistral	mistral	NOUN:1
1	Miséricordes	miséricorde	NOUN:1
1	Moabites	moabite	NOUN:1
1	Mobilier	mobilier	NOUN:1
1	Moderato	moderato	ADV:1
1	Moderne	moderne	ADJ:1
1	Modestie	modestie	NOUN:1
1	Modifiez	modifier	VERB:1
1	Modulations	modulation	NOUN:1
1	Modérés	modéré	ADJ:1
1	Mogol	mogol	NOUN:1
1	Moineaux	moineau	NOUN:1
1	Molle	mou	ADJ:1
1	Mollement	mollement	ADV:1
1	Molli	molli	X:1
1	Monacal	monacal	ADJ:1
1	Monopole	monopole	NOUN:1
1	Monstrueuses	monstrueux	ADJ:1
1	Monstruosités	monstruosité	NOUN:1
1	Montagnards	montagnard	NOUN:1
1	Montagne	montagne	NOUN:1
1	Montagneux	montagneux	ADJ:1
1	Montait	monter	VERB:1
1	Montées	monter	VERB:1
1	Montées	montée	NOUN:1
1	Monuments	monument	NOUN:1
1	Moque	moquer	VERB:1
1	Moqueuses	moqueur	ADJ:1
1	Moquons	moquer	VERB:1
1	Moralisateur	moralisateur	NOUN:1
1	Moralisons	moraliser	VERB:1
1	Moralité	moralité	NOUN:1
1	Morceau	morceau	NOUN:1
1	Mordant	mordre	VERB:1
1	Mordante	mordant	ADJ:1
1	Moribonde	moribond	NOUN:1
1	Mormonisme	mormonisme	NOUN:1
1	Morne	morne	ADJ:1
1	Mortel	mortel	NOUN:1
1	Mots	mot	NOUN:1
1	Motta	motter	X:1
1	Mou	mou	ADJ:1
1	Mouches	mouche	NOUN:1
1	Mouchet	mouchet	NOUN:1
1	Mouchée	moucher	VERB:1
1	Moue	moue	NOUN:1
1	Mouiller	mouiller	VERB:1
1	Mouillez	mouiller	VERB:1
1	Mouillée	mouiller	VERB:1
1	Mouler	mouler	VERB:1
1	Moulu	moudre	VERB:1
1	Moulé	mouler	VERB:1
1	Moulés	mouler	VERB:1
1	Mourants	mourant	ADJ:1
1	Mousquetaire	mousquetaire	NOUN:1
1	Mousqueterie	mousqueterie	NOUN:1
1	Mousse	mousse	NOUN:1
1	Mousses	mousse	NOUN:1
1	Moustache	moustache	NOUN:1
1	Moustiques	moustique	NOUN:1
1	Mouvements	mouvement	NOUN:1
1	Moyenne	moyenne	NOUN:1
1	Mozabites	mozabite	NOUN:1
1	Mue	muer	VERB:1
1	Mues	muer	VERB:1
1	Mules	mule	NOUN:1
1	Mulet	mulet	NOUN:1
1	Multitude	multitude	NOUN:1
1	Municipal	municipal	ADJ:1
1	Mur	mur	NOUN:1
1	Muras	murer	NOUN:1
1	Murmura	murmurer	VERB:1
1	Murmure	murmurer	VERB:1
1	Murmureront	murmurer	VERB:1
1	Murmurez	murmurer	VERB:1
1	Murs	mur	NOUN:1
1	Murées	murer	VERB:1
1	Muscadins	muscadin	NOUN:1
1	Musicienne	musicien	NOUN:1
1	Mutisme	mutisme	NOUN:1
1	Myriades	myriade	NOUN:1
1	Mysticisme	mysticisme	NOUN:1
1	Mystificateurs	mystificateur	NOUN:1
1	Mystifié	mystifier	VERB:1
1	Mystérieuse	mystérieux	ADJ:1
1	Mystérieusement	mystérieusement	ADV:1
1	Mâche	mâcher	VERB:1
1	Mâchent	mâcher	VERB:1
1	Mâchez	mâcher	VERB:1
1	Mâles	mâle	NOUN:1
1	Mânes	mânes	NOUN:1
1	Mâtin	mâtin	NOUN:1
1	Mâtine	mâtin	NOUN:1
1	Mâts	mât	NOUN:1
1	Mâture	mâture	NOUN:1
1	Mèneriez	mener	VERB:1
1	Mécaniquement	mécaniquement	ADV:1
1	Méchamment	méchamment	ADV:1
1	Méconnaître	méconnaître	VERB:1
1	Méconnu	méconnaître	VERB:1
1	Mécréant	mécréant	NOUN:1
1	Médaille	médaille	NOUN:1
1	Médecine	médecine	NOUN:1
1	Médecins	médecin	NOUN:1
1	Médina	médina	X:1
1	Médiocrités	médiocrité	NOUN:1
1	Méditaient	méditer	VERB:1
1	Médite	méditer	VERB:1
1	Méditerranées	méditerrané	NOUN:1
1	Méduse	méduse	NOUN:1
1	Méfiante	méfiant	ADJ:1
1	Méfions	méfier	VERB:1
1	Mélancolie	mélancolie	NOUN:1
1	Mélange	mélange	NOUN:1
1	Mélangé	mélanger	VERB:1
1	Mélangée	mélanger	VERB:1
1	Mélangées	mélangé	ADJ:1
1	Ménager	ménager	VERB:1
1	Ménagera	ménager	VERB:1
1	Ménages	ménage	NOUN:1
1	Méprisant	mépriser	VERB:1
1	Méprise	méprise	NOUN:1
1	Mépriser	mépriser	VERB:1
1	Méprisons	mépriser	VERB:1
1	Méridional	méridional	NOUN:1
1	Méridionales	méridional	ADJ:1
1	Méritaient	mériter	VERB:1
1	Méritait	mériter	VERB:1
1	Mérite	mériter	VERB:1
1	Méritera	mériter	VERB:1
1	Méritez	mériter	VERB:1
1	Méritée	mériter	VERB:1
1	Mérovingiens	mérovingien	NOUN:1
1	Mésalliance	mésalliance	NOUN:1
1	Métamorphosé	métamorphoser	VERB:1
1	Méthodique	méthodique	ADJ:1
1	Méthodistes	méthodiste	NOUN:1
1	Méticuleux	méticuleux	ADJ:1
1	Mêlant	mêler	VERB:1
1	Mêle	mêler	VERB:1
1	Mît	mettre	VERB:1
1	Mûr	mûr	ADJ:1
1	Mûrier	mûrier	NOUN:1
1	Na	na	NOUN:1
1	Nabab	nabab	X:1
1	Nager	nager	VERB:1
1	Naissent	naître	VERB:1
1	Nanti	nantir	VERB:1
1	Narguons	narguer	VERB:1
1	Narrations	narration	NOUN:1
1	Natif	natif	ADJ:1
1	Nationalité	nationalité	NOUN:1
1	Nationaux	national	ADJ:1
1	Nations	nation	NOUN:1
1	Nativité	nativité	NOUN:1
1	Naturaliste	naturaliste	NOUN:1
1	Natures	nature	NOUN:1
1	Naufrage	naufrage	NOUN:1
1	Naufrages	naufrage	NOUN:1
1	Naufragé	naufragé	NOUN:1
1	Navarraises	navarrais	NOUN:1
1	Navigable	navigable	ADJ:1
1	Naviguer	naviguer	VERB:1
1	Navrée	navrer	VERB:1
1	Nazaréennes	nazaréen	NOUN:1
1	Nazaréens	nazaréen	NOUN:1
1	Naîtra	naître	VERB:1
1	Naïve	naïf	ADJ:1
1	Naïvement	naïvement	ADV:1
1	Naïveté	naïveté	NOUN:1
1	Nec	nec	NOUN:1
1	Nectar	nectar	NOUN:1
1	Nerveusement	nerveusement	ADV:1
1	Nerveux	nerveux	ADJ:1
1	Nette	net	ADJ:1
1	Niaise	niais	NOUN:1
1	Niaiseries	niaiserie	NOUN:1
1	Nies	nier	VERB:1
1	Niortais	niortais	NOUN:1
1	Nivelle	niveler	VERB:1
1	Nièce	nièce	NOUN:1
1	Noblement	noblement	ADV:1
1	Nocher	nocher	NOUN:1
1	Noie	noyer	VERB:1
1	Noirceurs	noirceur	NOUN:1
1	Nombreuses	nombreux	ADJ:1
1	Nombril	nombril	NOUN:1
1	Nommé	nommé	ADJ:1
1	Nommée	nommer	VERB:1
1	Nommés	nommer	VERB:1
1	Nordiques	nordique	ADJ:1
1	Nordiste	nordiste	NOUN:1
1	Nordistes	nordiste	NOUN:1
1	Norvégienne	norvégien	NOUN:1
1	Nosographie	nosographie	VERB:1
1	Notification	notification	NOUN:1
1	Notoirement	notoirement	ADV:1
1	Nourrie	nourrir	VERB:1
1	Nourrir	nourrir	VERB:1
1	Nourrissant	nourrir	VERB:1
1	Nourrissez	nourrir	VERB:1
1	Nourrit	nourrir	VERB:1
1	Nourriture	nourriture	NOUN:1
1	Nouvelle	nouvelle	NOUN:1
1	Nouvelles	nouvelle	NOUN:1
1	Nouée	noué	ADJ:1
1	Novateurs	novateur	NOUN:1
1	Noyer	noyer	VERB:1
1	Noyé	noyer	VERB:1
1	Noyée	noyé	ADJ:1
1	Noyées	noyé	ADJ:1
1	Nu	nu	NOUN:1
1	Nuage	nuage	NOUN:1
1	Nuages	nuage	NOUN:1
1	Nuance	nuance	NOUN:1
1	Nue	nuer	VERB:1
1	Nuitamment	nuitamment	ADV:1
1	Nulles	nul	ADJ:1
1	Numérotons	numéroter	NOUN:1
1	Nus	nu	NOUN:1
1	Nuées	nuer	VERB:1
1	Nègre	nègre	ADJ:1
1	Née	né	ADJ:1
1	Néerlandais	néerlandais	ADJ:1
1	Négligeant	négliger	VERB:1
1	Négligente	négligent	ADJ:1
1	Négliger	négliger	VERB:1
1	Négociant	négocier	VERB:1
1	Néné	néné	VERB:1
1	Néophyte	néophyte	NOUN:1
1	Nô	nô	VERB:1
1	Oasis	oasis	NOUN:1
1	Objectant	objecter	VERB:1
1	Objection	objection	NOUN:1
1	Obligatoire	obligatoire	ADJ:1
1	Oblige	obliger	VERB:1
1	Obligeant	obliger	VERB:1
1	Obligé	obligé	ADJ:1
1	Obligés	obligé	NOUN:1
1	Obliquement	obliquement	ADV:1
1	Obscurs	obscur	ADJ:1
1	Obscène	obscène	ADJ:1
1	Observa	observer	VERB:1
1	Observant	observer	VERB:1
1	Observateur	observateur	NOUN:1
1	Observations	observation	NOUN:1
1	Observatoire	observatoire	NOUN:1
1	Observé	observer	VERB:1
1	Obstacle	obstacle	NOUN:1
1	Obstinée	obstiner	VERB:1
1	Obstinément	obstinément	ADV:1
1	Obstruez	obstruer	VERB:1
1	Obstruées	obstruer	VERB:1
1	Obsédée	obséder	VERB:1
1	Obséquieux	obséquieux	ADJ:1
1	Obtenait	obtenir	VERB:1
1	Obtenu	obtenir	VERB:1
1	Obtiendrai	obtenir	VERB:1
1	Obtiendraient	obtenir	VERB:1
1	Obtiens	obtenir	VERB:1
1	Obtient	obtenir	VERB:1
1	Obus	obus	NOUN:1
1	Obéiras	obéir	VERB:1
1	Obéirent	obéir	VERB:1
1	Obéirons	obéir	VERB:1
1	Obéissait	obéir	VERB:1
1	Occidentale	occidental	ADJ:1
1	Occupaient	occuper	VERB:1
1	Occupent	occuper	VERB:1
1	Octrois	octroi	NOUN:1
1	Octroyer	octroyer	VERB:1
1	Octroyez	octroyer	AUX:1
1	Odalisque	odalisque	NOUN:1
1	Odes	ode	NOUN:1
1	Odeur	odeur	NOUN:1
1	Offensé	offenser	VERB:1
1	Offices	office	ADJ:1
1	Officielles	officiel	NOUN:1
1	Officieux	officieux	ADJ:1
1	Offrait	offrir	VERB:1
1	Offre	offre	NOUN:1
1	Offrir	offrir	VERB:1
1	Offrirai	offrir	VERB:1
1	Oignon	oignon	NOUN:1
1	Ombrages	ombrage	NOUN:1
1	Ombragé	ombrager	VERB:1
1	Ombragés	ombrager	VERB:1
1	Omit	omettre	VERB:1
1	Ondulations	ondulation	NOUN:1
1	Opinion	opinion	NOUN:1
1	Opinions	opinion	NOUN:1
1	Opiniâtre	opiniâtrer	VERB:1
1	Opposez	opposer	VERB:1
1	Opposâtes	opposer	VERB:1
1	Opposé	opposer	VERB:1
1	Opposé	opposé	NOUN:1
1	Oppresseur	oppresseur	NOUN:1
1	Oppressée	oppressé	ADJ:1
1	Orage	orage	NOUN:1
1	Orages	orage	NOUN:1
1	Orange	orange	NOUN:1
1	Ordonner	ordonner	VERB:1
1	Ordonné	ordonner	VERB:1
1	Orfèvres	orfèvre	NOUN:1
1	Organisateur	organisateur	NOUN:1
1	Organiser	organiser	VERB:1
1	Organisez	organiser	VERB:1
1	Organisé	organiser	NOUN:1
1	Organisées	organiser	VERB:1
1	Orgueilleux	orgueilleux	ADJ:1
1	Orientales	oriental	NOUN:1
1	Originaires	originaire	ADJ:1
1	Original	original	ADJ:1
1	Originale	original	ADJ:1
1	Originalité	originalité	NOUN:1
1	Origine	origine	NOUN:1
1	Ornant	orner	VERB:1
1	Orner	orner	VERB:1
1	Ornière	ornière	NOUN:1
1	Os	os	NOUN:1
1	Osera	oser	VERB:1
1	Oseraient	oser	VERB:1
1	Oseras	oser	VERB:1
1	Osé	osé	ADJ:1
1	Oublia	oublier	VERB:1
1	Oublierai	oublier	VERB:1
1	Oublieraient	oublier	VERB:1
1	Oublierait	oublier	VERB:1
1	Oubliée	oublié	ADJ:1
1	Ouh	ouh	INTJ:1
1	Ouin	ouin	NOUN:1
1	Ouste	ouste	INTJ:1
1	Ouvert	ouvert	ADJ:1
