COUNT	TERM	LEMMA	CORPUS_SHARE	WORD_FORM	WORD_FREQ	WORD_DOMINANT_LEMMA	WORD_DOMINANT_FREQ	WORD_RATIO	POS_COUNTS
1	avantages	avantager	0.001664	avantages	0.07	avantage	10.88	155.429	VERB:1
1	Départ	départir	0.034483	départ	0.81	départ	116.96	144.395	VERB:1
1	bâche	bâcher	0.040000	bâche	0.07	bâche	10.07	143.857	VERB:1
1	axe	axer	0.004854	axe	0.07	axe	9.53	136.143	VERB:1
1	Osé	osé	1.000000	osé	0.20	oser	26.82	134.100	ADJ:1
1	bougé	bougé	0.006452	bougé	0.14	bouger	17.97	128.357	ADJ:1
1	Centre	centrer	0.034483	centre	0.68	centre	80.00	117.647	VERB:1
1	centre	centrer	0.000711	centre	0.68	centre	80.00	117.647	VERB:1
1	Selle	seller	0.200000	selle	0.14	selle	16.08	114.857	VERB:1
1	Nuées	nuer	1.000000	nuées	0.07	nuée	6.76	96.571	VERB:1
1	retrait	retraire	0.025641	retrait	0.14	retrait	13.04	93.143	VERB:1
1	enquête	enquêter	0.003472	enquête	0.20	enquête	18.45	92.250	VERB:1
1	cravates	cravater	0.013333	cravates	0.07	cravate	6.42	91.714	VERB:1
1	Cloître	cloîtrer	0.062500	cloître	0.07	cloître	6.28	89.714	VERB:1
1	Chapitre	chapitrer	0.003067	chapitre	0.41	chapitre	35.81	87.341	VERB:1
1	bouille	bouillir	0.500000	bouille	0.07	bouille	5.81	83.000	VERB:1
1	copies	copier	0.012048	copies	0.07	copie	5.81	83.000	VERB:1
1	nichons	nicher	0.250000	nichons	0.07	nichon	5.81	83.000	VERB:1
1	piaule	piauler	1.000000	piaule	0.14	piaule	11.42	81.571	VERB:1
1	fugue	fuguer	0.035714	fugue	0.07	fugue	5.68	81.143	VERB:1
1	marques	marquer	0.003953	marques	0.14	marque	10.81	77.214	VERB:1
1	oie	ouïr	0.008264	oie	0.07	oie	5.20	74.286	VERB:1
1	pointes	pointer	0.003333	pointes	0.20	pointe	14.80	74.000	VERB:1
1	Accroche	accroche	0.500000	accroche	0.20	accrocher	13.18	65.900	NOUN:1
1	Insolent	insoler	0.100000	insolent	0.07	insolent	4.60	65.714	VERB:1
1	Charme	charmer	1.000000	charme	0.68	charme	43.65	64.191	VERB:1
1	Fumée	fumer	0.250000	fumée	0.95	fumé	60.07	63.232	VERB:1
1	exceptions	excepter	0.009709	exceptions	0.07	exception	4.39	62.714	VERB:1
1	Joué	joué	1.000000	joué	0.54	jouer	33.58	62.185	ADJ:1
1	joué	joué	0.001266	joué	0.54	jouer	33.58	62.185	ADJ:1
1	ceinture	ceinturer	0.000835	ceinture	0.54	ceinture	32.23	59.685	VERB:1
1	écossais	écosser	0.003559	écossais	0.07	écossais	4.12	58.857	VERB:1
1	Vire	vire	0.333333	vire	0.07	virer	4.05	57.857	NOUN:1
1	étreintes	étreindre	0.014286	étreintes	0.07	étreinte	4.05	57.857	VERB:1
1	frange	franger	0.022727	frange	0.14	frange	8.04	57.429	VERB:1
1	désertes	déserter	0.004762	désertes	0.14	désert	7.91	56.500	VERB:1
1	devons	devon	0.001142	devons	0.27	devoir	14.93	55.296	NOUN:1
1	piété	piéter	0.004444	piété	0.14	piété	7.70	55.000	VERB:1
1	dus	dû	0.002381	dus	0.47	devoir	25.54	54.340	ADJ:1
1	Trouvé	trouvé	0.200000	trouvé	2.50	trouver	135.74	54.296	ADJ:1
1	trouvé	trouvé	0.000222	trouvé	2.50	trouver	135.74	54.296	ADJ:1
1	Besogne	besogner	0.200000	besogne	0.20	besogne	10.74	53.700	VERB:1
1	dialogue	dialoguer	0.004444	dialogue	0.27	dialogue	14.46	53.556	VERB:1
1	usine	usiner	0.006061	usine	0.54	usine	28.04	51.926	VERB:1
1	cravate	cravater	0.002268	cravate	0.54	cravate	27.70	51.296	VERB:1
1	cravache	cravacher	0.006369	cravache	0.07	cravache	3.58	51.143	VERB:1
1	fumées	fumer	0.004545	fumées	0.27	fumé	13.04	48.296	VERB:1
1	rencontré	rencontré	0.000664	rencontré	0.95	rencontrer	45.00	47.368	ADJ:1
1	dose	doser	0.005587	dose	0.20	dose	9.32	46.600	VERB:1
1	Pressées	pressée	1.000000	pressées	0.07	pressé	3.18	45.429	NOUN:1
1	approuvé	approuvé	0.010204	approuvé	0.07	approuver	3.18	45.429	ADJ:1
1	rythme	rythmer	0.010638	rythme	0.95	rythme	42.57	44.811	VERB:1
1	épingle	épingler	0.005181	épingle	0.20	épingle	8.92	44.600	VERB:1
1	remis	remis	0.000775	remis	1.76	remettre	78.24	44.455	ADJ:1
1	Devise	deviser	0.500000	devise	0.14	devise	6.22	44.429	VERB:1
1	barres	barrer	0.004016	barres	0.14	barre	6.22	44.429	VERB:1
1	crêpe	crêper	0.010309	crêpe	0.14	crêpe	6.01	42.929	VERB:1
1	Fui	fui	1.000000	fui	0.20	fuir	8.24	41.200	ADJ:1
1	Restaurant	restaurer	0.500000	restaurant	0.95	restaurant	38.85	40.895	VERB:1
1	critiques	critiquer	0.007143	critiques	0.27	critique	11.01	40.778	VERB:1
1	enquêtes	enquêter	0.033333	enquêtes	0.07	enquête	2.84	40.571	VERB:1
1	bise	biser	0.008403	bise	0.20	bise	8.11	40.550	VERB:1
1	Vinaigre	vinaigrer	1.000000	vinaigre	0.14	vinaigre	5.54	39.571	VERB:1
1	vinaigre	vinaigrer	0.012658	vinaigre	0.14	vinaigre	5.54	39.571	VERB:1
1	Ficelle	ficeler	1.000000	ficelle	0.34	ficelle	13.38	39.353	VERB:1
1	lu	lu	0.000953	lu	1.55	lire	57.97	37.400	ADJ:1
1	validé	valider	1.000000	validé	0.07	validé	2.57	36.714	VERB:1
1	sale	saler	0.002123	sale	2.09	sale	74.86	35.818	VERB:1
1	omis	omis	0.052632	omis	0.20	omettre	7.16	35.800	ADJ:1
1	relative	relative	0.004464	relative	0.20	relatif	7.09	35.450	NOUN:1
1	greffe	greffer	0.009524	greffe	0.14	greffe	4.86	34.714	VERB:1
1	Dû	dû	1.000000	dû	7.03	devoir	243.65	34.659	NOUN:1
1	bouffée	bouffer	0.010101	bouffée	0.41	bouffée	14.19	34.610	VERB:1
1	meule	meuler	0.010753	meule	0.14	meule	4.73	33.786	VERB:1
1	foire	foirer	0.004926	foire	0.41	foire	13.78	33.610	VERB:1
1	voulu	voulu	0.000152	voulu	5.20	vouloir	174.19	33.498	ADJ:1
1	Jurons	jurer	0.333333	jurons	0.20	juron	6.62	33.100	VERB:1
1	griffes	griffer	0.003571	griffes	0.34	griffe	11.22	33.000	VERB:1
1	Ravissant	ravir	0.500000	ravissant	0.14	ravissant	4.59	32.786	VERB:1
1	Opiniâtre	opiniâtrer	1.000000	opiniâtre	0.07	opiniâtre	2.23	31.857	VERB:1
1	véhicule	véhiculer	0.003984	véhicule	0.47	véhicule	14.86	31.617	VERB:1
1	Bois	boire	0.012987	bois	9.53	bois	299.46	31.423	VERB:1
1	Prime	primer	1.000000	prime	0.34	prime	10.67	31.382	VERB:1
1	Poussé	poussé	0.033333	poussé	1.35	pousser	42.03	31.133	ADJ:1
1	Refusé	refusé	0.250000	refusé	0.74	refuser	22.70	30.676	ADJ:1
1	Dupe	duper	0.333333	dupe	0.27	dupe	8.24	30.519	VERB:1
1	bagarre	bagarrer	0.012500	bagarre	0.34	bagarre	9.86	29.000	VERB:1
1	dispensé	dispensé	0.022222	dispensé	0.07	dispenser	2.03	29.000	ADJ:1
1	charpente	charpenter	0.006250	charpente	0.14	charpente	4.05	28.929	VERB:1
1	Place	placer	0.011364	place	15.14	place	437.97	28.928	VERB:1
1	boxe	boxer	0.035714	boxe	0.27	boxe	7.64	28.296	VERB:1
1	plaine	plain	0.000701	plaine	1.42	plaine	39.86	28.070	ADJ:1
1	louches	loucher	0.016393	louches	0.14	louche	3.92	28.000	VERB:1
1	légué	légué	0.013889	légué	0.07	léguer	1.96	28.000	ADJ:1
1	muscle	muscler	0.020000	muscle	0.14	muscle	3.92	28.000	VERB:1
1	Régale	régal	1.000000	régale	0.07	régaler	1.89	27.000	NOUN:1
1	offrant	offrant	0.002591	offrant	0.41	offrir	10.54	25.707	ADJ:1
1	approchée	approché	0.009346	approchée	0.20	approcher	5.14	25.700	ADJ:1
1	Veillées	veillé	1.000000	veillées	0.14	veillée	3.58	25.571	ADJ:1
1	veillées	veillé	0.019231	veillées	0.14	veillée	3.58	25.571	ADJ:1
1	Dédicace	dédicacer	0.200000	dédicace	0.07	dédicace	1.76	25.143	VERB:1
1	photographie	photographier	0.018868	photographie	0.95	photographie	23.78	25.032	VERB:1
1	envahi	envahi	0.003175	envahi	0.47	envahir	11.76	25.021	ADJ:1
1	accordée	accordé	0.003165	accordée	0.20	accorder	4.93	24.650	NOUN:1
1	Nue	nuer	1.000000	nue	1.82	nu	43.85	24.093	VERB:1
1	Armées	armer	1.000000	armées	1.35	armée	32.09	23.770	VERB:1
1	Rejetons	rejeter	1.000000	rejetons	0.07	rejeton	1.62	23.143	VERB:1
1	Recouverte	recouvert	1.000000	recouverte	0.34	recouvrir	7.77	22.853	ADJ:1
1	racle	racle	0.166667	racle	0.07	racler	1.55	22.143	NOUN:1
1	censure	censurer	0.030303	censure	0.14	censure	3.04	21.714	VERB:1
1	pirouette	pirouetter	0.043478	pirouette	0.14	pirouette	3.04	21.714	VERB:1
1	cascade	cascader	0.006024	cascade	0.34	cascade	7.30	21.471	VERB:1
1	Décris	décri	0.500000	décris	0.07	décrire	1.49	21.286	NOUN:1
1	baffe	baffer	0.333333	baffe	0.07	baffe	1.49	21.286	VERB:1
1	décris	décri	0.166667	décris	0.07	décrire	1.49	21.286	NOUN:1
1	tringle	tringler	0.029412	tringle	0.07	tringle	1.49	21.286	VERB:1
1	coupes	couper	0.012048	coupes	0.41	coupe	8.65	21.098	VERB:1
1	concrète	concréter	0.050000	concrète	0.14	concret	2.84	20.286	VERB:1
1	bombe	bomber	0.012821	bombe	0.74	bombe	15.00	20.270	VERB:1
1	cathédrales	cathédral	0.020833	cathédrales	0.20	cathédrale	4.05	20.250	ADJ:1
1	Trompé	trompé	0.100000	trompé	0.88	tromper	17.70	20.114	ADJ:1
1	conduite	conduit	0.000408	conduite	1.28	conduite	25.34	19.797	ADJ:1
1	ornées	orné	0.011765	ornées	0.14	orner	2.77	19.786	ADJ:1
1	Tenons	tenon	0.038462	tenons	0.20	tenir	3.92	19.600	NOUN:1
1	maille	mailler	0.016949	maille	0.14	maille	2.70	19.286	VERB:1
1	blottie	blotti	0.034483	blottie	0.14	blottir	2.64	18.857	ADJ:1
1	tus	tu	0.035714	tus	0.47	taire	8.78	18.681	ADJ:1
1	Allonge	allonge	0.500000	allonge	0.54	allonger	10.07	18.648	NOUN:1
1	retiré	retiré	0.001712	retiré	0.81	retirer	15.07	18.605	ADJ:1
1	tenu	tenu	0.000916	tenu	2.91	tenir	54.12	18.598	ADJ:1
1	Traversé	traversé	0.250000	traversé	1.62	traverser	29.93	18.475	ADJ:1
1	envoyées	envoyé	0.011628	envoyées	0.14	envoyer	2.57	18.357	NOUN:1
1	flambé	flambé	0.041667	flambé	0.07	flamber	1.28	18.286	ADJ:1
1	maillons	mailler	0.125000	maillons	0.07	maillon	1.28	18.286	VERB:1
1	pêches	pêcher	0.015152	pêches	0.20	pêche	3.65	18.250	VERB:1
1	conquis	conquis	0.003003	conquis	0.88	conquérir	15.94	18.114	ADJ:1
1	râles	râler	0.033333	râles	0.20	râle	3.58	17.900	VERB:1
1	sourd	sourdre	0.001374	sourd	1.28	sourd	22.84	17.844	VERB:1
1	fondé	fondé	0.003922	fondé	0.27	fonder	4.73	17.519	ADJ:1
1	ressenti	ressenti	0.005650	ressenti	0.61	ressentir	10.68	17.508	ADJ:1
1	Sublime	sublimer	0.100000	sublime	0.54	sublime	9.39	17.389	VERB:1
1	inspirant	inspirant	0.027778	inspirant	0.14	inspirer	2.43	17.357	ADJ:1
1	Rêvé	rêvé	1.000000	rêvé	1.22	rêver	20.88	17.115	ADJ:1
1	Parent	parer	1.000000	parent	0.34	parent	5.68	16.706	VERB:1
1	rengaine	rengainer	0.166667	rengaine	0.20	rengaine	3.31	16.550	VERB:1
1	claques	claquer	0.016393	claques	0.34	claque	5.61	16.500	VERB:1
1	presses	presser	0.022727	presses	0.07	presse	1.15	16.429	VERB:1
1	préférées	préférer	0.142857	préférées	0.07	préféré	1.15	16.429	VERB:1
1	Combat	combattre	0.250000	combat	3.24	combat	52.36	16.160	VERB:1
1	Aperçu	aperçu	0.333333	aperçu	1.69	apercevoir	27.23	16.112	NOUN:1
1	bassine	bassiner	0.066667	bassine	0.41	bassine	6.55	15.976	VERB:1
1	Inscrit	inscrit	1.000000	inscrit	1.69	inscrire	26.08	15.432	NOUN:1
1	disputé	disputé	0.020833	disputé	0.07	disputer	1.08	15.429	ADJ:1
1	suppliciés	supplicier	0.058824	suppliciés	0.07	supplicié	1.08	15.429	VERB:1
1	Assis	assis	0.012346	assis	19.66	assoir	300.14	15.267	ADJ:1
1	cerné	cerné	0.020833	cerné	0.27	cerner	4.12	15.259	ADJ:1
1	Trompés	trompé	0.333333	trompés	0.20	tromper	3.04	15.200	ADJ:1
1	mitraille	mitrailler	0.006173	mitraille	0.20	mitraille	3.04	15.200	VERB:1
1	Commerçant	commercer	1.000000	commerçant	0.34	commerçant	5.07	14.912	VERB:1
1	Remarques	remarquer	0.333333	remarques	0.34	remarque	5.07	14.912	VERB:1
1	Tombé	tombé	0.083333	tombé	3.24	tomber	47.97	14.806	ADJ:1
1	rouvre	rouvre	0.058824	rouvre	0.20	rouvrir	2.91	14.550	NOUN:1
1	Tremble	tremble	0.333333	tremble	1.01	trembler	14.59	14.446	NOUN:1
1	empreints	empreint	0.015152	empreints	0.07	empreindre	1.01	14.429	ADJ:1
1	nettoyant	nettoyant	0.071429	nettoyant	0.07	nettoyer	1.01	14.429	ADJ:1
1	Couronne	couronner	0.500000	couronne	0.88	couronne	12.50	14.205	VERB:1
1	avalant	avalant	0.020000	avalant	0.20	avaler	2.84	14.200	ADJ:1
1	Surprises	surprendre	1.000000	surprises	0.61	surprise	8.65	14.180	VERB:1
1	Débarqué	débarqué	0.125000	débarqué	0.47	débarquer	6.62	14.085	ADJ:1
1	peignes	peindre	0.035714	peignes	0.14	peigne	1.96	14.000	VERB:1
1	épinglé	épinglé	0.100000	épinglé	0.14	épingler	1.96	14.000	ADJ:1
1	Frappée	frappé	0.090909	frappée	0.61	frapper	8.45	13.852	ADJ:1
1	forges	forger	0.045455	forges	0.07	forge	0.95	13.571	VERB:1
1	Admis	admis	0.166667	admis	1.69	admettre	22.70	13.432	NOUN:1
1	admis	admis	0.002625	admis	1.69	admettre	22.70	13.432	NOUN:1
1	ornés	orné	0.011236	ornés	0.27	orner	3.58	13.259	ADJ:1
1	Née	né	0.050000	née	1.69	naître	22.36	13.231	ADJ:1
1	Divorce	divorcer	1.000000	divorce	0.81	divorce	10.54	13.012	VERB:1
1	Prétendus	prétendre	1.000000	prétendus	0.14	prétendu	1.82	13.000	VERB:1
1	Chéri	chérir	0.142857	chéri	1.62	chéri	21.02	12.975	VERB:1
1	Paré	paré	0.500000	paré	0.20	parer	2.57	12.850	ADJ:1
1	Appuyé	appuyé	0.038462	appuyé	1.82	appuyer	22.97	12.621	ADJ:1
1	appelé	appelé	0.000864	appelé	2.43	appeler	30.61	12.597	NOUN:1
1	craquelées	craqueler	1.000000	craquelées	0.07	craquelé	0.88	12.571	VERB:1
1	croule	croule	0.052632	croule	0.07	crouler	0.88	12.571	NOUN:1
1	lissé	lissé	0.125000	lissé	0.07	lisser	0.88	12.571	NOUN:1
1	envahies	envahi	0.020833	envahies	0.14	envahir	1.69	12.071	ADJ:1
1	tringles	tringler	0.043478	tringles	0.14	tringle	1.69	12.071	VERB:1
1	jetée	jeté	0.001502	jetée	1.15	jeter	13.38	11.635	ADJ:1
1	Consigne	consigner	0.333333	consigne	0.68	consigne	7.91	11.632	VERB:1
1	Chassées	chassé	1.000000	chassées	0.07	chasser	0.81	11.571	ADJ:1
1	assujetti	assujetti	0.040000	assujetti	0.07	assujettir	0.81	11.571	ADJ:1
1	fondues	fondu	0.031250	fondues	0.07	fondre	0.81	11.571	NOUN:1
1	orangée	oranger	0.200000	orangée	0.14	orangé	1.62	11.571	VERB:1
1	ponte	ponter	0.050000	ponte	0.14	ponte	1.62	11.571	VERB:1
1	variant	variant	0.043478	variant	0.07	varier	0.81	11.571	ADJ:1
1	Garantis	garanti	1.000000	garantis	0.61	garantir	7.02	11.508	ADJ:1
1	Brosse	brosser	0.500000	brosse	1.42	brosse	16.01	11.275	VERB:1
1	enfoncé	enfoncé	0.003846	enfoncé	1.22	enfoncer	13.58	11.131	ADJ:1
1	Fût	fût	0.041667	fût	14.05	être	155.40	11.060	NOUN:1
1	Exclusive	exclusive	1.000000	exclusive	0.27	exclusif	2.97	11.000	NOUN:1
1	submergé	submergé	0.037037	submergé	0.27	submerger	2.97	11.000	ADJ:1
1	Tuée	tué	0.500000	tuée	0.54	tuer	5.88	10.889	ADJ:1
1	Chargé	chargé	0.035714	chargé	3.72	charger	40.07	10.772	ADJ:1
1	Juré	juré	0.500000	juré	1.55	jurer	16.69	10.768	NOUN:1
1	Prévenue	prévenu	0.142857	prévenue	0.34	prévenir	3.65	10.735	NOUN:1
1	Délire	délirer	0.250000	délire	1.55	délire	16.62	10.723	VERB:1
1	Empoigne	empoigne	0.333333	empoigne	0.41	empoigner	4.39	10.707	NOUN:1
1	Basta	baster	1.000000	basta	0.14	basta	1.49	10.643	VERB:1
1	dispersant	dispersant	0.100000	dispersant	0.07	disperser	0.74	10.571	ADJ:1
1	retouche	retoucher	0.200000	retouche	0.07	retouche	0.74	10.571	VERB:1
1	serpentant	serpentant	0.066667	serpentant	0.07	serpenter	0.74	10.571	ADJ:1
1	Courbe	courber	1.000000	courbe	1.49	courbe	15.60	10.470	VERB:1
1	entraîné	entraîné	0.001475	entraîné	1.01	entraîner	10.41	10.307	ADJ:1
1	Suivis	suivi	1.000000	suivis	2.23	suivre	22.84	10.242	NOUN:1
1	imprégné	imprégné	0.017544	imprégné	0.41	imprégner	4.19	10.220	ADJ:1
1	bredouillant	bredouillant	0.500000	bredouillant	0.14	bredouiller	1.42	10.143	ADJ:1
1	convié	convié	0.038462	convié	0.14	convier	1.42	10.143	ADJ:1
1	provoquées	provoqué	0.028571	provoquées	0.14	provoquer	1.42	10.143	ADJ:1
1	réjouis	réjoui	0.015152	réjouis	0.47	réjouir	4.72	10.043	ADJ:1
1	données	donné	0.002404	données	0.54	donnée	5.41	10.019	ADJ:1
1	tombées	tombée	0.006211	tombées	0.34	tomber	3.38	9.941	NOUN:1
1	Crainte	craindre	1.000000	crainte	4.66	crainte	45.61	9.788	VERB:1
1	Crus	cru	1.000000	crus	3.11	croire	30.40	9.775	NOUN:1
1	impressionnant	impressionner	1.000000	impressionnant	0.47	impressionnant	4.59	9.766	VERB:1
1	Rosée	roser	1.000000	rosée	0.95	rosée	9.26	9.747	VERB:1
1	Baille	bailler	1.000000	baille	0.07	baille	0.68	9.714	VERB:1
1	fane	fane	0.090909	fane	0.07	faner	0.68	9.714	NOUN:1
1	paillées	pailler	1.000000	paillées	0.07	paillé	0.68	9.714	VERB:1
1	coudées	coudé	0.027778	coudées	0.14	coudée	1.35	9.643	ADJ:1
1	manqué	manqué	0.000836	manqué	2.57	manquer	24.53	9.545	ADJ:1
1	disposées	disposé	0.004630	disposées	0.34	disposer	3.24	9.529	ADJ:1
1	rassis	rassis	0.026316	rassis	0.68	rassoir	6.48	9.529	ADJ:1
1	Issue	issu	1.000000	issue	2.03	issue	19.26	9.488	ADJ:1
1	Répété	répété	1.000000	répété	1.42	répéter	13.45	9.472	ADJ:1
1	répété	répété	0.003195	répété	1.42	répéter	13.45	9.472	ADJ:1
1	utilisés	utilisé	0.037037	utilisés	0.20	utiliser	1.89	9.450	ADJ:1
1	barricade	barricader	0.008000	barricade	0.34	barricade	3.11	9.147	VERB:1
1	coiffant	coiffant	0.047619	coiffant	0.14	coiffer	1.28	9.143	ADJ:1
1	remises	remis	0.007407	remises	0.20	remiser	1.82	9.100	ADJ:1
1	convertis	converti	0.037037	convertis	0.27	convertir	2.44	9.037	ADJ:1
1	principales	principale	0.003115	principales	0.41	principal	3.65	8.902	NOUN:1
1	Commandés	commandé	1.000000	commandés	0.20	commander	1.76	8.800	ADJ:1
1	plaque	plaquer	0.004464	plaque	2.97	plaque	26.01	8.758	VERB:1
1	envisagé	envisagé	0.029412	envisagé	0.41	envisager	3.58	8.732	ADJ:1
1	accordées	accordé	0.020408	accordées	0.14	accorder	1.22	8.714	NOUN:1
1	barrées	barré	0.166667	barrées	0.07	barrer	0.61	8.714	ADJ:1
1	mutine	mutiner	0.071429	mutine	0.07	mutin	0.61	8.714	VERB:1
1	nickelés	nickeler	1.000000	nickelés	0.07	nickelé	0.61	8.714	VERB:1
1	ragoûtant	ragoûter	0.500000	ragoûtant	0.07	ragoûtant	0.61	8.714	VERB:1
1	Dorée	dorer	1.000000	dorée	2.03	doré	17.43	8.586	VERB:1
1	Tombés	tombé	0.500000	tombés	1.49	tomber	12.70	8.523	ADJ:1
1	marqué	marqué	0.003125	marqué	2.36	marquer	20.07	8.504	ADJ:1
1	spirale	spiral	0.015152	spirale	0.41	spirale	3.45	8.415	ADJ:1
1	rejetée	rejeté	0.015873	rejetée	0.47	rejeter	3.92	8.340	ADJ:1
1	Rempli	rempli	0.500000	rempli	2.03	remplir	16.82	8.286	ADJ:1
1	chuchotant	chuchotant	0.038462	chuchotant	0.27	chuchoter	2.23	8.259	ADJ:1
1	agace	agace	0.055556	agace	0.41	agacer	3.38	8.244	NOUN:1
1	tâtonnant	tâtonnant	0.019608	tâtonnant	0.41	tâtonner	3.38	8.244	ADJ:1
1	Ponce	ponce	1.000000	ponce	0.14	poncer	1.15	8.214	NOUN:1
1	coulé	coulé	0.007407	coulé	1.01	couler	8.24	8.158	NOUN:1
1	Chassée	chassé	0.250000	chassée	0.34	chasser	2.77	8.147	ADJ:1
1	Chargée	chargé	0.142857	chargée	1.69	charger	13.65	8.077	ADJ:1
1	chargée	chargé	0.001712	chargée	1.69	charger	13.65	8.077	ADJ:1
1	soumis	soumis	0.001684	soumis	3.38	soumettre	27.30	8.077	ADJ:1
1	distribué	distribué	0.013699	distribué	0.27	distribuer	2.16	8.000	ADJ:1
1	rejetés	rejeté	0.013699	rejetés	0.27	rejeter	2.16	8.000	ADJ:1
1	Fiancé	fiancer	0.500000	fiancé	1.22	fiancé	9.73	7.975	VERB:1
1	négative	négative	0.017857	négative	0.47	négatif	3.65	7.766	NOUN:1
1	chargés	chargé	0.001577	chargés	2.36	charger	18.24	7.729	ADJ:1
1	déferlant	déferlant	0.111111	déferlant	0.07	déferler	0.54	7.714	ADJ:1
1	insultée	insulté	0.017241	insultée	0.07	insulter	0.54	7.714	NOUN:1
1	ravine	raviner	0.029412	ravine	0.07	ravin	0.54	7.714	VERB:1
1	tamisées	tamiser	1.000000	tamisées	0.07	tamisé	0.54	7.714	VERB:1
1	tortilla	tortilla	0.142857	tortilla	0.07	tortiller	0.54	7.714	NOUN:1
1	équarries	équarrir	0.166667	équarries	0.07	équarri	0.54	7.714	VERB:1
1	Analyse	analyser	1.000000	analyse	1.08	analyse	8.31	7.694	VERB:1
1	posées	posé	0.006173	posées	1.89	poser	14.39	7.614	ADJ:1
1	Réserve	réserver	0.500000	réserve	5.14	réserve	38.99	7.586	VERB:1
1	Rentré	rentré	0.021277	rentré	3.18	rentrer	24.05	7.563	ADJ:1
1	tordant	tordant	0.006944	tordant	0.61	tordre	4.59	7.525	ADJ:1
1	revêtus	revêtu	0.011765	revêtus	0.27	revêtir	2.03	7.519	ADJ:1
1	arrivé	arrivé	0.000242	arrivé	13.11	arriver	97.91	7.468	ADJ:1
1	Hanté	hanté	1.000000	hanté	0.41	hanter	3.04	7.415	ADJ:1
1	provoquée	provoqué	0.013158	provoquée	0.34	provoquer	2.50	7.353	ADJ:1
1	Caillé	cailler	1.000000	caillé	0.27	caillé	1.96	7.259	VERB:1
1	Chaussées	chausser	0.333333	chaussées	0.27	chaussée	1.96	7.259	VERB:1
1	Suivi	suivi	0.090909	suivi	6.63	suivre	48.04	7.246	NOUN:1
1	Découverte	découvert	0.055556	découverte	3.24	découverte	23.18	7.154	ADJ:1
1	conservé	conservé	0.001217	conservé	1.55	conserver	11.08	7.148	ADJ:1
1	opéré	opéré	0.005102	opéré	0.34	opérer	2.43	7.147	NOUN:1
1	Cernée	cerné	1.000000	cernée	0.41	cerner	2.91	7.098	ADJ:1
1	Divisé	divisé	0.500000	divisé	0.41	diviser	2.91	7.098	ADJ:1
1	gondole	gondoler	0.006369	gondole	0.47	gondole	3.31	7.043	VERB:1
1	gravé	gravé	0.010309	gravé	0.88	graver	6.08	6.909	ADJ:1
1	montée	monté	0.001996	montée	2.09	montée	14.39	6.885	ADJ:1
1	Séparé	séparé	0.166667	séparé	1.28	séparer	8.78	6.859	ADJ:1
1	rangé	rangé	0.005780	rangé	1.28	ranger	8.78	6.859	ADJ:1
1	occupé	occupé	0.000792	occupé	3.72	occuper	25.47	6.847	ADJ:1
1	séparée	séparé	0.003195	séparée	0.95	séparer	6.49	6.832	ADJ:1
1	alliées	allier	0.041667	alliées	1.49	allié	10.14	6.805	VERB:1
1	relu	relu	0.025641	relu	0.54	relire	3.65	6.759	ADJ:1
1	Cache	cache	0.090909	cache	2.97	cacher	20.07	6.758	NOUN:1
1	Obstinée	obstiner	1.000000	obstinée	0.41	obstiné	2.77	6.756	VERB:1
1	retirés	retiré	0.006623	retirés	0.41	retirer	2.77	6.756	ADJ:1
1	Paria	parier	1.000000	paria	0.20	paria	1.35	6.750	VERB:1
1	abaissé	abaissé	0.015152	abaissé	0.20	abaisser	1.35	6.750	ADJ:1
1	Détrôné	détrôné	1.000000	détrôné	0.07	détrôner	0.47	6.714	ADJ:1
1	Relâchés	relâcher	1.000000	relâchés	0.07	relâché	0.47	6.714	VERB:1
1	auréolée	auréolé	1.000000	auréolée	0.07	auréoler	0.47	6.714	ADJ:1
1	canines	canin	0.090909	canines	0.07	canine	0.47	6.714	ADJ:1
1	cires	cirer	0.076923	cires	0.07	cire	0.47	6.714	VERB:1
1	compassés	compasser	1.000000	compassés	0.07	compassé	0.47	6.714	VERB:1
1	démentie	démenti	0.034483	démentie	0.07	démentir	0.47	6.714	ADJ:1
1	détrôné	détrôné	0.038462	détrôné	0.07	détrôner	0.47	6.714	ADJ:1
1	exercées	exercé	0.028571	exercées	0.07	exercer	0.47	6.714	ADJ:1
1	figurées	figuré	0.142857	figurées	0.07	figurer	0.47	6.714	ADJ:1
1	fronces	froncer	0.500000	fronces	0.07	fronce	0.47	6.714	VERB:1
1	ondées	ondé	0.062500	ondées	0.07	ondée	0.47	6.714	ADJ:1
1	pincés	pincé	0.071429	pincés	0.07	pincer	0.47	6.714	ADJ:1
1	taloche	talocher	0.250000	taloche	0.07	taloche	0.47	6.714	VERB:1
1	vacciné	vacciné	0.166667	vacciné	0.07	vacciner	0.47	6.714	ADJ:1
1	mêlées	mêlée	0.007143	mêlées	1.01	mêler	6.76	6.693	NOUN:1
1	Fourni	fourni	1.000000	fourni	1.22	fournir	8.11	6.648	ADJ:1
1	Volée	voler	0.333333	volée	2.23	volée	14.80	6.637	VERB:1
1	gravés	gravé	0.015873	gravés	0.47	graver	3.11	6.617	ADJ:1
1	Borne	borner	0.333333	borne	1.22	borne	8.04	6.590	VERB:1
1	enseveli	enseveli	0.005618	enseveli	0.41	ensevelir	2.70	6.585	ADJ:1
1	Alliée	allier	1.000000	alliée	0.81	allié	5.27	6.506	VERB:1
